mst_enemy_character_id,stage_param_id,character_unit_kind,role_type,hp,attack_power,content_type,sequence_set_id
enemy_mag_00401,e_mag_00401_savage_Boss_Green,Boss,Defense,100000,1000,mag1,event_mag1_savage_00002
enemy_mag_00401,e_mag_00401_savage_Boss_Green,Boss,Defense,100000,1000,mag1,event_mag1_savage_00002
enemy_mag_00401,e_mag_00401_mag1_advent_Boss_Colorless,Boss,Defense,30000,400,raid,raid_mag1_00001
enemy_mag_00401,e_mag_00401_mag1_advent_Boss_Green,Boss,Defense,30000,400,raid,raid_mag1_00001
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_glo1_00002
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00003
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00003
enemy_spy_00001,e_spy_00001_general_n_Normal_Blue,Normal,Defense,1000,50,mainquest,hard_spy_00003
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00003
enemy_spy_00001,e_spy_00001_general_n_Boss_Blue,Boss,Attack,10000,50,mainquest,hard_spy_00003
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00003
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00004
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00004
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00004
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00004
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00004
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00004
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00004
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00004
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00004
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00005
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00005
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00005
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00005
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00005
enemy_spy_00001,e_spy_00001_general_n_Normal_Blue,Normal,Defense,1000,50,mainquest,hard_spy_00006
enemy_spy_00001,e_spy_00001_general_n_Normal_Blue,Normal,Defense,1000,50,mainquest,hard_spy_00006
enemy_spy_00001,e_spy_00001_general_n_Normal_Blue,Normal,Defense,1000,50,mainquest,hard_spy_00006
enemy_spy_00001,e_spy_00001_general_n_Normal_Blue,Normal,Defense,1000,50,mainquest,hard_spy_00006
enemy_spy_00001,e_spy_00001_general_n_Normal_Blue,Normal,Defense,1000,50,mainquest,hard_spy_00006
enemy_spy_00001,e_spy_00001_general_n_Normal_Blue,Normal,Defense,1000,50,mainquest,hard_spy_00006
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,normal_glo1_00002
enemy_spy_00001,e_spy_00001_general_n_Boss_Blue,Boss,Attack,10000,50,mainquest,normal_spy_00003
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,normal_spy_00003
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,normal_spy_00003
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,normal_spy_00004
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,normal_spy_00004
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,normal_spy_00004
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,normal_spy_00004
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,normal_spy_00004
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,normal_spy_00004
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,normal_spy_00005
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,normal_spy_00005
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,normal_spy_00005
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,normal_spy_00005
enemy_spy_00001,e_spy_00001_general_n_Normal_Blue,Normal,Defense,1000,50,mainquest,normal_spy_00006
enemy_spy_00001,e_spy_00001_general_n_Normal_Blue,Normal,Defense,1000,50,mainquest,normal_spy_00006
enemy_spy_00001,e_spy_00001_general_n_Normal_Blue,Normal,Defense,1000,50,mainquest,normal_spy_00006
enemy_spy_00001,e_spy_00001_general_n_Normal_Blue,Normal,Defense,1000,50,mainquest,normal_spy_00006
enemy_spy_00001,e_spy_00001_general_n_Normal_Blue,Normal,Defense,1000,50,mainquest,normal_spy_00006
enemy_spy_00001,e_spy_00001_general_n_Normal_Blue,Normal,Defense,1000,50,mainquest,normal_spy_00006
enemy_spy_00001,e_spy_00001_general_vh_Normal_Yellow,Normal,Defense,1000,50,mainquest,veryhard_glo1_00002
enemy_spy_00001,e_spy_00001_general_vh_Normal_Yellow,Normal,Defense,1000,50,mainquest,veryhard_glo1_00002
enemy_spy_00001,e_spy_00001_general_vh_Normal_Yellow,Normal,Defense,1000,50,mainquest,veryhard_glo1_00002
enemy_spy_00001,e_spy_00001_general_vh_Normal_Yellow,Normal,Defense,1000,50,mainquest,veryhard_glo1_00002
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,veryhard_spy_00002
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,veryhard_spy_00002
enemy_spy_00001,e_spy_00001_general_n_Boss_Blue,Boss,Attack,10000,50,mainquest,veryhard_spy_00002
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,veryhard_spy_00002
enemy_spy_00001,e_spy_00001_general_n_Normal_Blue,Normal,Defense,1000,50,mainquest,veryhard_spy_00002
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,veryhard_spy_00002
enemy_spy_00001,e_spy_00001_general_n_Normal_Blue,Normal,Defense,1000,50,mainquest,veryhard_spy_00002
enemy_spy_00001,e_spy_00001_general_n_Normal_Blue,Normal,Defense,1000,50,mainquest,veryhard_spy_00002
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,veryhard_spy_00002
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,veryhard_spy_00002
enemy_spy_00001,e_spy_00001_general_n_Boss_Blue,Boss,Attack,10000,50,mainquest,veryhard_spy_00003
enemy_spy_00001,e_spy_00001_general_n_Normal_Blue,Normal,Defense,1000,50,mainquest,veryhard_spy_00003
enemy_spy_00001,e_spy_00001_general_n_Normal_Blue,Normal,Defense,1000,50,mainquest,veryhard_spy_00003
enemy_spy_00001,e_spy_00001_general_n_Normal_Blue,Normal,Defense,1000,50,mainquest,veryhard_spy_00003
enemy_spy_00001,e_spy_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,veryhard_spy_00003
enemy_spy_00001,e_spy_00001_general_n_Normal_Blue,Normal,Defense,1000,50,mainquest,veryhard_spy_00006
enemy_spy_00001,e_spy_00001_general_n_Normal_Blue,Normal,Defense,1000,50,mainquest,veryhard_spy_00006
enemy_spy_00001,e_spy_00001_general_n_Normal_Blue,Normal,Defense,1000,50,mainquest,veryhard_spy_00006
enemy_spy_00001,e_spy_00001_general_n_Normal_Blue,Normal,Defense,1000,50,mainquest,veryhard_spy_00006
enemy_spy_00001,e_spy_00001_general_n_Normal_Blue,Normal,Defense,1000,50,mainquest,veryhard_spy_00006
enemy_spy_00001,e_spy_00001_general_n_Normal_Blue,Normal,Defense,1000,50,mainquest,veryhard_spy_00006
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Green,Normal,Attack,5000,300,plan_test,plan_test_stage_004_red
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Green,Normal,Attack,5000,300,plan_test,plan_test_stage_004_red
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Green,Normal,Attack,5000,300,plan_test,plan_test_stage_004_red
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Green,Normal,Attack,5000,300,plan_test,plan_test_stage_004_red
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Green,Normal,Attack,5000,300,plan_test,plan_test_stage_004_red
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Green,Normal,Attack,5000,300,plan_test,plan_test_stage_004_red
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Green,Normal,Attack,5000,300,plan_test,plan_test_stage_004_red
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Green,Normal,Attack,5000,300,plan_test,plan_test_stage_004_red
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Green,Normal,Attack,5000,300,plan_test,plan_test_stage_004_red
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Green,Normal,Attack,5000,300,plan_test,plan_test_stage_004_red
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Blue,Normal,Attack,5000,300,plan_test,plan_test_stage_005_blue
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Blue,Normal,Attack,5000,300,plan_test,plan_test_stage_005_blue
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Blue,Normal,Attack,5000,300,plan_test,plan_test_stage_005_blue
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Blue,Normal,Attack,5000,300,plan_test,plan_test_stage_005_blue
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Blue,Normal,Attack,5000,300,plan_test,plan_test_stage_005_blue
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Blue,Normal,Attack,5000,300,plan_test,plan_test_stage_005_blue
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Blue,Normal,Attack,5000,300,plan_test,plan_test_stage_005_blue
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Blue,Normal,Attack,5000,300,plan_test,plan_test_stage_005_blue
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Blue,Normal,Attack,5000,300,plan_test,plan_test_stage_005_blue
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Blue,Normal,Attack,5000,300,plan_test,plan_test_stage_005_blue
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Blue,Normal,Attack,5000,300,plan_test,plan_test_stage_005_blue
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Blue,Normal,Attack,5000,300,plan_test,plan_test_stage_005_blue
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Blue,Normal,Attack,5000,300,plan_test,plan_test_stage_005_blue
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Yellow,Normal,Attack,5000,300,plan_test,plan_test_stage_006_yellow
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Yellow,Normal,Attack,5000,300,plan_test,plan_test_stage_006_yellow
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Yellow,Normal,Attack,5000,300,plan_test,plan_test_stage_006_yellow
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Yellow,Normal,Attack,5000,300,plan_test,plan_test_stage_006_yellow
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Yellow,Normal,Attack,5000,300,plan_test,plan_test_stage_006_yellow
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Yellow,Normal,Attack,5000,300,plan_test,plan_test_stage_006_yellow
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Yellow,Normal,Attack,5000,300,plan_test,plan_test_stage_006_yellow
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Yellow,Normal,Attack,5000,300,plan_test,plan_test_stage_006_yellow
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Yellow,Normal,Attack,5000,300,plan_test,plan_test_stage_006_yellow
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Yellow,Normal,Attack,5000,300,plan_test,plan_test_stage_006_yellow
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Yellow,Normal,Attack,5000,300,plan_test,plan_test_stage_006_yellow
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Yellow,Normal,Attack,5000,300,plan_test,plan_test_stage_006_yellow
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Yellow,Normal,Attack,5000,300,plan_test,plan_test_stage_006_yellow
enemy_spy_00001,e_spy_00001_damianget_Normal_Red,Normal,Attack,5000,300,plan_test,plan_test_stage_007_green
enemy_spy_00001,e_spy_00001_damianget_Normal_Red,Normal,Attack,5000,300,plan_test,plan_test_stage_007_green
enemy_spy_00001,e_spy_00001_damianget_Normal_Red,Normal,Attack,5000,300,plan_test,plan_test_stage_007_green
enemy_spy_00001,e_spy_00001_damianget_Normal_Red,Normal,Attack,5000,300,plan_test,plan_test_stage_007_green
enemy_spy_00001,e_spy_00001_damianget_Normal_Red,Normal,Attack,5000,300,plan_test,plan_test_stage_007_green
enemy_spy_00001,e_spy_00001_damianget_Normal_Red,Normal,Attack,5000,300,plan_test,plan_test_stage_007_green
enemy_spy_00001,e_spy_00001_damianget_Normal_Red,Normal,Attack,5000,300,plan_test,plan_test_stage_007_green
enemy_spy_00001,e_spy_00001_damianget_Normal_Red,Normal,Attack,5000,300,plan_test,plan_test_stage_007_green
enemy_spy_00001,e_spy_00001_damianget_Normal_Red,Normal,Attack,5000,300,plan_test,plan_test_stage_007_green
enemy_spy_00001,e_spy_00001_damianget_Normal_Red,Normal,Attack,5000,300,plan_test,plan_test_stage_007_green
enemy_spy_00001,e_spy_00001_damianget_Normal_Red,Normal,Attack,5000,300,plan_test,plan_test_stage_007_green
enemy_spy_00001,e_spy_00001_damianget_Normal_Red,Normal,Attack,5000,300,plan_test,plan_test_stage_007_green
enemy_spy_00001,e_spy_00001_damianget_Normal_Red,Normal,Attack,5000,300,plan_test,plan_test_stage_007_green
enemy_spy_00001,e_spy_00001_damianget_Normal_Red,Normal,Attack,5000,300,raid,raid_spy1_00001
enemy_spy_00001,e_spy_00001_damianget_Normal_Red,Normal,Attack,5000,300,raid,raid_spy1_00001
enemy_spy_00001,e_spy_00001_damianget_Normal_Red,Normal,Attack,5000,300,raid,raid_spy1_00001
enemy_spy_00001,e_spy_00001_frankyget_Normal_Colorless,Normal,Attack,5000,300,raid,raid_spy1_00001
enemy_spy_00001,e_spy_00001_spy1savage_Normal_Colorless,Normal,Attack,5000,300,raid,raid_spy1_00001
enemy_spy_00001,e_spy_00001_damianget_Normal_Red,Normal,Attack,5000,300,raid,raid_spy1_00001
enemy_spy_00001,e_spy_00001_damianget_Normal_Red,Normal,Attack,5000,300,raid,raid_spy1_00001
enemy_spy_00001,e_spy_00001_damianget_Normal_Red,Normal,Attack,5000,300,raid,raid_spy1_00001
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Green,Normal,Attack,5000,300,spy1,event_spy1_challenge01_00001
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Green,Normal,Attack,5000,300,spy1,event_spy1_challenge01_00001
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Green,Normal,Attack,5000,300,spy1,event_spy1_challenge01_00001
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Green,Normal,Attack,5000,300,spy1,event_spy1_challenge01_00001
enemy_spy_00001,e_spy_00001_damianget_Normal_Red,Normal,Attack,5000,300,spy1,event_spy1_challenge01_00002
enemy_spy_00001,e_spy_00001_damianget_Normal_Red,Normal,Attack,5000,300,spy1,event_spy1_challenge01_00002
enemy_spy_00001,e_spy_00001_damianget_Normal_Red,Normal,Attack,5000,300,spy1,event_spy1_challenge01_00002
enemy_spy_00001,e_spy_00001_damianget_Normal_Red,Normal,Attack,5000,300,spy1,event_spy1_challenge01_00002
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Yellow,Normal,Attack,5000,300,spy1,event_spy1_challenge01_00003
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Yellow,Normal,Attack,5000,300,spy1,event_spy1_challenge01_00003
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Yellow,Normal,Attack,5000,300,spy1,event_spy1_challenge01_00003
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Blue,Normal,Attack,5000,300,spy1,event_spy1_challenge01_00004
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Blue,Normal,Attack,5000,300,spy1,event_spy1_challenge01_00004
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Blue,Normal,Attack,5000,300,spy1,event_spy1_challenge01_00004
enemy_spy_00001,e_spy_00001_frankyget_Normal_Colorless,Normal,Attack,5000,300,spy1,event_spy1_charaget01_00004
enemy_spy_00001,e_spy_00001_frankyget_Normal_Colorless,Normal,Attack,5000,300,spy1,event_spy1_charaget01_00004
enemy_spy_00001,e_spy_00001_frankyget_Normal_Colorless,Normal,Attack,5000,300,spy1,event_spy1_charaget01_00004
enemy_spy_00001,e_spy_00001_frankyget_Normal_Colorless,Normal,Attack,5000,300,spy1,event_spy1_charaget01_00005
enemy_spy_00001,e_spy_00001_frankyget_Normal_Colorless,Normal,Attack,5000,300,spy1,event_spy1_charaget01_00005
enemy_spy_00001,e_spy_00001_frankyget_Normal_Colorless,Normal,Attack,5000,300,spy1,event_spy1_charaget01_00006
enemy_spy_00001,e_spy_00001_frankyget_Normal_Colorless,Normal,Attack,5000,300,spy1,event_spy1_charaget01_00006
enemy_spy_00001,e_spy_00001_frankyget_Normal_Colorless,Normal,Attack,5000,300,spy1,event_spy1_charaget01_00006
enemy_spy_00001,e_spy_00001_frankyget_Normal_Colorless,Normal,Attack,5000,300,spy1,event_spy1_charaget01_00006
enemy_spy_00001,e_spy_00001_frankyget_Normal_Colorless,Normal,Attack,5000,300,spy1,event_spy1_charaget01_00006
enemy_spy_00001,e_spy_00001_frankyget_Normal_Colorless,Normal,Attack,5000,300,spy1,event_spy1_charaget01_00007
enemy_spy_00001,e_spy_00001_frankyget_Normal_Colorless,Normal,Attack,5000,300,spy1,event_spy1_charaget01_00007
enemy_spy_00001,e_spy_00001_frankyget_Normal_Colorless,Normal,Attack,5000,300,spy1,event_spy1_charaget01_00008
enemy_spy_00001,e_spy_00001_frankyget_Normal_Colorless,Normal,Attack,5000,300,spy1,event_spy1_charaget02_00002
enemy_spy_00001,e_spy_00001_frankyget_Normal_Colorless,Normal,Attack,5000,300,spy1,event_spy1_charaget02_00003
enemy_spy_00001,e_spy_00001_frankyget_Normal_Colorless,Normal,Attack,5000,300,spy1,event_spy1_charaget02_00003
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Blue,Normal,Attack,5000,300,spy1,event_spy1_savage_00001
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Blue,Normal,Attack,5000,300,spy1,event_spy1_savage_00001
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Blue,Normal,Attack,5000,300,spy1,event_spy1_savage_00001
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Blue,Normal,Attack,5000,300,spy1,event_spy1_savage_00001
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Blue,Normal,Attack,5000,300,spy1,event_spy1_savage_00001
enemy_spy_00001,e_spy_00001_spy1challenge_Normal_Blue,Normal,Attack,5000,300,spy1,event_spy1_savage_00001
enemy_spy_00001,e_spy_00001_spy1savage_Normal_Colorless,Normal,Attack,5000,300,spy1,event_spy1_savage_00002
enemy_spy_00001,e_spy_00001_damianget_Normal_Red,Normal,Attack,5000,300,spy1,event_spy1_savage_00002
enemy_spy_00001,e_spy_00001_damianget_Normal_Red,Normal,Attack,5000,300,spy1,event_spy1_savage_00002
enemy_spy_00001,e_spy_00001_damianget_Normal_Red,Normal,Attack,5000,300,spy1,event_spy1_savage_00002
enemy_spy_00101,e_spy_00101_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_glo1_00001
enemy_spy_00101,e_spy_00101_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00001
enemy_spy_00101,e_spy_00101_general_n_Boss_Colorless,Boss,Attack,10000,50,mainquest,hard_spy_00002
enemy_spy_00101,e_spy_00101_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00002
enemy_spy_00101,e_spy_00101_general_n_Boss_Blue,Boss,Attack,10000,50,mainquest,hard_spy_00006
enemy_spy_00101,e_spy_00101_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,normal_glo1_00001
enemy_spy_00101,e_spy_00101_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,normal_spy_00001
enemy_spy_00101,e_spy_00101_general_n_Boss_Colorless,Boss,Attack,10000,50,mainquest,normal_spy_00002
enemy_spy_00101,e_spy_00101_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,normal_spy_00002
enemy_spy_00101,e_spy_00101_general_n_Boss_Blue,Boss,Attack,10000,50,mainquest,normal_spy_00006
enemy_spy_00101,e_spy_00101_general_vh_Boss_Green,Boss,Attack,10000,100,mainquest,veryhard_glo1_00001
enemy_spy_00101,e_spy_00101_general_vh_Normal_Green,Normal,Attack,1000,100,mainquest,veryhard_glo1_00001
enemy_spy_00101,e_spy_00101_general_vh_Normal_Blue,Normal,Attack,1000,100,mainquest,veryhard_spy_00001
enemy_spy_00101,e_spy_00101_general_vh_Boss_Blue,Boss,Attack,10000,100,mainquest,veryhard_spy_00001
enemy_spy_00101,e_spy_00101_general_vh_Normal_Blue,Normal,Attack,1000,100,mainquest,veryhard_spy_00003
enemy_spy_00101,e_spy_00101_general_vh_Boss_Blue,Boss,Attack,10000,100,mainquest,veryhard_spy_00003
enemy_spy_00101,e_spy_00101_general_vh_Boss_Blue,Boss,Attack,10000,100,mainquest,veryhard_spy_00006
enemy_spy_00101,e_spy_00101_general_n_Normal_Colorless,Normal,Attack,1000,50,plan_test,plan_test_stage_gust01
enemy_spy_00101,e_spy_00101_general_n_Normal_Colorless,Normal,Attack,1000,50,plan_test,plan_test_stage_powerdown01
enemy_spy_00101,e_spy_00101_general_n_Normal_Colorless,Normal,Attack,1000,50,plan_test,plan_test_stage_powerup01
