作品ID,敵キャラID,MstEnemyStageParameterID,敵キャラ名,クエストタイプ,難易度,インゲームID,コンテンツタイプ,コンテンツID
you,enemy_glo_00001,e_glo_00001_general_vh_Normal_Yellow,ファントム,normal,Extra,veryhard_spy_00003,stage,quest_main_spy_veryhard_1
you,enemy_glo_00001,e_glo_00001_glo1_vh_Normal_Blue,ファントム,normal,Extra,veryhard_glo1_00003,stage,quest_main_glo1_veryhard_4
you,enemy_glo_00001,e_glo_00001_glo1_vh_Normal_Green,ファントム,normal,Extra,veryhard_glo1_00001,stage,quest_main_glo1_veryhard_4
you,enemy_glo_00001,e_glo_00001_glo2_1d1c_Normal_Colorless,ファントム,event,Normal,event_l05anniv_1day_00001,stage,quest_event_l05anniv_1day
you,enemy_glo_00001,e_glo_00001_glo2_advent_Normal_Colorless,ファントム,Raid,"",raid_f05anniv_00001,advent_battle,quest_raid_f05anniv_00001
you,enemy_glo_00001,e_glo_00001_glo2_challenge_Normal_Blue,ファントム,event,Normal,event_f05anniv_challenge_00001,stage,quest_event_f05anniv_challenge
you,enemy_glo_00001,e_glo_00001_glo2_challenge_Normal_Blue,ファントム,event,Normal,event_f05anniv_challenge_00003,stage,quest_event_f05anniv_challenge
you,enemy_glo_00001,e_glo_00001_glo2_challenge_Normal_Red,ファントム,event,Normal,event_f05anniv_challenge_00004,stage,quest_event_f05anniv_challenge
you,enemy_glo_00001,e_glo_00001_glo2_challenge_Normal_Yellow,ファントム,event,Normal,event_f05anniv_challenge_00002,stage,quest_event_f05anniv_challenge
you,enemy_glo_00001,e_glo_00001_glo2_charaget01_Normal_Yellow,ファントム,event,Normal,event_f05anniv_charaget01_00002,stage,quest_event_f05anniv_charaget01
you,enemy_glo_00001,e_glo_00001_glo2_charaget01_Normal_Yellow,ファントム,event,Normal,event_f05anniv_charaget01_00003,stage,quest_event_f05anniv_charaget01
you,enemy_glo_00001,e_glo_00001_glo2_charaget01_Normal_Yellow,ファントム,event,Normal,event_f05anniv_charaget01_00004,stage,quest_event_f05anniv_charaget01
you,enemy_glo_00001,e_glo_00001_glo2_charaget02_Normal_Colorless,ファントム,event,Normal,event_f05anniv_charaget02_00001,stage,quest_event_f05anniv_charaget02
you,enemy_glo_00001,e_glo_00001_glo2_charaget02_Normal_Colorless,ファントム,event,Normal,event_f05anniv_charaget02_00002,stage,quest_event_f05anniv_charaget02
you,enemy_glo_00001,e_glo_00001_glo2_charaget02_Normal_Colorless,ファントム,event,Normal,event_f05anniv_charaget02_00003,stage,quest_event_f05anniv_charaget02
you,enemy_glo_00001,e_glo_00001_hut1_advent_Boss_Colorless,ファントム,Raid,"",raid_hut1_00001,advent_battle,quest_raid_hut1_00001
you,enemy_glo_00001,e_glo_00001_hut1_advent_Boss_Yellow,ファントム,Raid,"",raid_hut1_00001,advent_battle,quest_raid_hut1_00001
you,enemy_glo_00001,e_glo_00001_hut1_advent_Normal_Colorless,ファントム,Raid,"",raid_hut1_00001,advent_battle,quest_raid_hut1_00001
you,enemy_glo_00001,e_glo_00001_hut1_advent_Normal_Yellow,ファントム,Raid,"",raid_hut1_00001,advent_battle,quest_raid_hut1_00001
you,enemy_glo_00001,e_glo_00001_hut1_challenge_Normal_Colorless,ファントム,event,Normal,event_hut1_challenge_00001,stage,quest_event_hut1_challenge
you,enemy_glo_00001,e_glo_00001_hut1_challenge_Normal_Colorless,ファントム,event,Normal,event_hut1_challenge_00002,stage,quest_event_hut1_challenge
you,enemy_glo_00001,e_glo_00001_hut1_challenge_Normal_Colorless,ファントム,event,Normal,event_hut1_challenge_00003,stage,quest_event_hut1_challenge
you,enemy_glo_00001,e_glo_00001_hut1_challenge_Normal_Colorless,ファントム,event,Normal,event_hut1_challenge_00004,stage,quest_event_hut1_challenge
you,enemy_glo_00001,e_glo_00001_hut1_charaget01_Normal_Blue,ファントム,event,Normal,event_hut1_charaget01_00001,stage,quest_event_hut1_charaget01
you,enemy_glo_00001,e_glo_00001_hut1_charaget01_Normal_Blue,ファントム,event,Normal,event_hut1_charaget01_00002,stage,quest_event_hut1_charaget01
you,enemy_glo_00001,e_glo_00001_hut1_charaget01_Normal_Blue,ファントム,event,Normal,event_hut1_charaget01_00003,stage,quest_event_hut1_charaget01
you,enemy_glo_00001,e_glo_00001_hut1_charaget01_Normal_Blue,ファントム,event,Normal,event_hut1_charaget01_00004,stage,quest_event_hut1_charaget01
you,enemy_glo_00001,e_glo_00001_hut1_charaget02_Normal_Colorless,ファントム,event,Normal,event_aya1_charaget02_00004,stage,quest_event_aya1_charaget02
you,enemy_glo_00001,e_glo_00001_hut1_charaget02_Normal_Colorless,ファントム,event,Normal,event_aya1_charaget02_00005,stage,quest_event_aya1_charaget02
you,enemy_glo_00001,e_glo_00001_hut1_charaget02_Normal_Colorless,ファントム,event,Normal,event_aya1_charaget02_00006,stage,quest_event_aya1_charaget02
you,enemy_glo_00001,e_glo_00001_hut1_charaget02_Normal_Colorless,ファントム,event,Normal,event_hut1_charaget02_00001,stage,quest_event_hut1_charaget02
you,enemy_glo_00001,e_glo_00001_hut1_charaget02_Normal_Colorless,ファントム,event,Normal,event_hut1_charaget02_00003,stage,quest_event_hut1_charaget02
you,enemy_glo_00001,e_glo_00001_hut1_charaget02_Normal_Colorless,ファントム,event,Normal,event_hut1_charaget02_00004,stage,quest_event_hut1_charaget02
you,enemy_glo_00001,e_glo_00001_hut1_charaget02_Normal_Colorless,ファントム,event,Normal,event_hut1_charaget02_00005,stage,quest_event_hut1_charaget02
you,enemy_glo_00001,e_glo_00001_hut1_charaget02_Normal_Colorless,ファントム,event,Normal,event_hut1_charaget02_00006,stage,quest_event_hut1_charaget02
you,enemy_glo_00001,e_glo_00001_hut1_savage01_Normal_Colorless,ファントム,event,Normal,event_hut1_savage_00001,stage,quest_event_hut1_savage
you,enemy_glo_00001,e_glo_00001_hut1_savage01_Normal_Colorless,ファントム,event,Normal,event_hut1_savage_00002,stage,quest_event_hut1_savage
you,enemy_glo_00001,e_glo_00001_hut1_savage02_poison_Normal_Red,ファントム,event,Normal,event_hut1_savage_00002,stage,quest_event_hut1_savage
you,enemy_glo_00001,e_glo_00001_hut1_savage03_Normal_Yellow,ファントム,event,Normal,event_hut1_savage_00003,stage,quest_event_hut1_savage
you,enemy_glo_00001,e_glo_00001_hut1_savage03_tank_Normal_Yellow,ファントム,event,Normal,event_hut1_savage_00003,stage,quest_event_hut1_savage
you,enemy_glo_00001,e_glo_00001_kim1_advent_Boss_Red,ファントム,ScoreChallenge,"",raid_kim1_00001,advent_battle,quest_raid_kim1_00001
you,enemy_glo_00001,e_glo_00001_kim1_advent_Normal_Yellow,ファントム,ScoreChallenge,"",raid_kim1_00001,advent_battle,quest_raid_kim1_00001
you,enemy_glo_00001,e_glo_00001_kim1_challenge_Normal_Colorless,ファントム,event,Normal,event_kim1_challenge_00001,stage,quest_event_kim1_challenge
you,enemy_glo_00001,e_glo_00001_kim1_challenge_Normal_Colorless,ファントム,event,Normal,event_kim1_challenge_00002,stage,quest_event_kim1_challenge
you,enemy_glo_00001,e_glo_00001_kim1_challenge_Normal_Colorless,ファントム,event,Normal,event_kim1_challenge_00003,stage,quest_event_kim1_challenge
you,enemy_glo_00001,e_glo_00001_kim1_challenge_Normal_Colorless,ファントム,event,Normal,event_kim1_challenge_00004,stage,quest_event_kim1_challenge
you,enemy_glo_00001,e_glo_00001_kim1_challenge_Normal_Red,ファントム,event,Normal,event_kim1_challenge_00002,stage,quest_event_kim1_challenge
you,enemy_glo_00001,e_glo_00001_kim1_challenge_Normal_Red,ファントム,event,Normal,event_kim1_challenge_00004,stage,quest_event_kim1_challenge
you,enemy_glo_00001,e_glo_00001_kim1_charaget01_Normal_Colorless,ファントム,event,Normal,event_kim1_charaget01_00001,stage,quest_event_kim1_charaget01
you,enemy_glo_00001,e_glo_00001_kim1_charaget01_Normal_Colorless,ファントム,event,Normal,event_kim1_charaget01_00002,stage,quest_event_kim1_charaget01
you,enemy_glo_00001,e_glo_00001_kim1_charaget01_Normal_Colorless,ファントム,event,Normal,event_kim1_charaget01_00003,stage,quest_event_kim1_charaget01
you,enemy_glo_00001,e_glo_00001_kim1_charaget01_Normal_Colorless,ファントム,event,Normal,event_kim1_charaget01_00004,stage,quest_event_kim1_charaget01
you,enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,ファントム,event,Normal,event_hut1_charaget02_00002,stage,quest_event_hut1_charaget02
you,enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,ファントム,event,Normal,event_kim1_charaget02_00002,stage,quest_event_kim1_charaget02
you,enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,ファントム,event,Normal,event_kim1_charaget02_00003,stage,quest_event_kim1_charaget02
you,enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,ファントム,event,Normal,event_kim1_charaget02_00004,stage,quest_event_kim1_charaget02
you,enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,ファントム,event,Normal,event_kim1_charaget02_00005,stage,quest_event_kim1_charaget02
you,enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,ファントム,event,Normal,event_kim1_charaget02_00006,stage,quest_event_kim1_charaget02
you,enemy_glo_00001,e_glo_00001_kim1_savage_Normal_Blue,ファントム,event,Normal,event_kim1_savage_00001,stage,quest_event_kim1_savage
you,enemy_glo_00001,e_glo_00001_kim1_savage_Normal_Red,ファントム,event,Normal,event_kim1_savage_00003,stage,quest_event_kim1_savage
you,enemy_glo_00001,e_glo_00001_kim1_savage_Normal_Yellow,ファントム,event,Normal,event_kim1_savage_00002,stage,quest_event_kim1_savage
you,enemy_glo_00001,e_glo_00001_l05anniv_challenge01_Normal_Colorless,ファントム,event,Normal,event_l05anniv_challenge01_00001,stage,quest_event_l05anniv_challenge01
you,enemy_glo_00001,e_glo_00001_l05anniv_challenge01_Normal_Colorless,ファントム,event,Normal,event_l05anniv_challenge01_00002,stage,quest_event_l05anniv_challenge01
you,enemy_glo_00001,e_glo_00001_l05anniv_challenge01_Normal_Colorless,ファントム,event,Normal,event_l05anniv_challenge01_00003,stage,quest_event_l05anniv_challenge01
you,enemy_glo_00001,e_glo_00001_l05anniv_challenge01_Normal_Colorless,ファントム,event,Normal,event_l05anniv_challenge01_00004,stage,quest_event_l05anniv_challenge01
you,enemy_glo_00001,e_glo_00001_mainquest_glo2_Normal_Green,ファントム,normal,Hard,hard_glo2_00003,stage,quest_main_glo2_hard_8
you,enemy_glo_00001,e_glo_00001_mainquest_glo2_Normal_Green,ファントム,normal,Normal,normal_glo2_00003,stage,quest_main_glo2_normal_8
you,enemy_glo_00001,e_glo_00001_mainquest_glo2_Normal_Green,ファントム,normal,Extra,veryhard_glo2_00003,stage,quest_main_glo2_veryhard_8
you,enemy_glo_00001,e_glo_00001_newyear_2026_1d1c_Normal_Colorless,ファントム,event,Normal,event_glo1_1day_00001,stage,quest_event_glo1_1day
you,enemy_glo_00001,e_glo_00001_osh1_boot_Normal_Colorless,ファントム,event,Normal,event_osh1_charaget02_00002,stage,quest_event_osh1_charaget02
you,enemy_glo_00001,e_glo_00001_osh1_boot_Normal_Colorless,ファントム,event,Normal,event_osh1_charaget02_00003,stage,quest_event_osh1_charaget02
you,enemy_glo_00001,e_glo_00001_savage02_yuw_tank_Normal_Yellow,ファントム,event,Normal,event_yuw1_savage02_00001,stage,quest_event_yuw1_savage02
you,enemy_glo_00001,e_glo_00001_savage02_yuw_tank_Normal_Yellow,ファントム,event,Normal,event_yuw1_savage02_00002,stage,quest_event_yuw1_savage02
you,enemy_glo_00001,e_glo_00001_savage_Normal_Green,ファントム,event,Normal,event_yuw1_savage_00002,stage,quest_event_yuw1_savage
you,enemy_glo_00001,e_glo_00001_savage_Normal_Green,ファントム,event,Normal,event_yuw1_savage_00003,stage,quest_event_yuw1_savage
you,enemy_glo_00001,e_glo_00001_savage_Normal_Red,ファントム,event,Normal,event_dan1_savage_00001,stage,quest_event_dan1_savage
you,enemy_glo_00001,e_glo_00001_savage_Normal_Yellow,ファントム,event,Normal,event_dan1_savage_00002,stage,quest_event_dan1_savage
you,enemy_glo_00001,e_glo_00001_savage_Normal_Yellow,ファントム,event,Normal,event_mag1_charaget01_00007,stage,quest_event_mag1_charaget01
you,enemy_glo_00001,e_glo_00001_savage_Normal_Yellow,ファントム,event,Normal,event_mag1_charaget01_00008,stage,quest_event_mag1_charaget01
you,enemy_glo_00001,e_glo_00001_savagetank_Normal_Colorless,ファントム,event,Normal,event_yuw1_savage_00001,stage,quest_event_yuw1_savage
you,enemy_glo_00001,e_glo_00001_savagetank_Normal_Colorless,ファントム,event,Normal,event_yuw1_savage_00003,stage,quest_event_yuw1_savage
you,enemy_glo_00001,e_glo_00001_savageyuwburn_Normal_Red,ファントム,event,Normal,event_yuw1_savage_00001,stage,quest_event_yuw1_savage
you,enemy_glo_00001,e_glo_00001_savageyuwburn_Normal_Red,ファントム,event,Normal,event_yuw1_savage_00003,stage,quest_event_yuw1_savage
you,enemy_glo_00001,e_glo_00001_spy1general01_Normal_Colorless,ファントム,event,Normal,event_spy1_charaget02_00004,stage,quest_event_spy1_charaget02
you,enemy_glo_00001,e_glo_00001_spy1general01_Normal_Colorless,ファントム,event,Normal,event_spy1_charaget02_00008,stage,quest_event_spy1_charaget02
you,enemy_glo_00001,e_glo_00001_spy1general02_Normal_Colorless,ファントム,event,Normal,event_spy1_charaget02_00004,stage,quest_event_spy1_charaget02
you,enemy_glo_00001,e_glo_00001_spy1general02_Normal_Colorless,ファントム,event,Normal,event_spy1_charaget02_00007,stage,quest_event_spy1_charaget02
you,enemy_glo_00001,e_glo_00001_spy1general02_Normal_Colorless,ファントム,event,Normal,event_spy1_charaget02_00008,stage,quest_event_spy1_charaget02
you,enemy_glo_00001,e_glo_00001_spy1general03_Normal_Red,ファントム,event,Normal,event_spy1_charaget02_00005,stage,quest_event_spy1_charaget02
you,enemy_glo_00001,e_glo_00001_spy1general03_Normal_Red,ファントム,event,Normal,event_spy1_charaget02_00006,stage,quest_event_spy1_charaget02
you,enemy_glo_00001,e_glo_00001_spy1general03_Normal_Red,ファントム,event,Normal,event_spy1_charaget02_00007,stage,quest_event_spy1_charaget02
you,enemy_glo_00001,e_glo_00001_sur1_advent_Normal_Blue,ファントム,ScoreChallenge,"",raid_sur1_00001,advent_battle,quest_raid_sur1_00001
you,enemy_glo_00001,e_glo_00001_sur1_advent_Normal_Green,ファントム,ScoreChallenge,"",raid_sur1_00001,advent_battle,quest_raid_sur1_00001
you,enemy_glo_00001,e_glo_00001_you1_challenge_Normal_Blue,ファントム,event,Normal,event_you1_challenge_00003,stage,quest_event_you1_challenge
you,enemy_glo_00001,e_glo_00001_you1_challenge_Normal_Green,ファントム,event,Normal,event_you1_challenge_00001,stage,quest_event_you1_challenge
you,enemy_glo_00001,e_glo_00001_you1_challenge_Normal_Green,ファントム,event,Normal,event_you1_challenge_00002,stage,quest_event_you1_challenge
you,enemy_glo_00001,e_glo_00001_you1_challenge_Normal_Green,ファントム,event,Normal,event_you1_challenge_00004,stage,quest_event_you1_challenge
you,enemy_glo_00001,e_glo_00001_you1_challenge_Normal_Red,ファントム,event,Normal,event_you1_challenge_00004,stage,quest_event_you1_challenge
you,enemy_glo_00001,e_glo_00001raid_00001_Normal_Colorless,ファントム,ScoreChallenge,"",raid_yuw1_00001,advent_battle,quest_raid_yuw1_00001
you,enemy_glo_00001,e_glo_00001raid_00001_Normal_Red,ファントム,ScoreChallenge,"",raid_yuw1_00001,advent_battle,quest_raid_yuw1_00001
you,enemy_you_00001,e_you_00001_you1_advent_Boss_Colorless,不良系金髪イケメン,ScoreChallenge,"",raid_you1_00001,advent_battle,quest_raid_you1_00001
you,enemy_you_00001,e_you_00001_you1_advent_Normal_Green,不良系金髪イケメン,ScoreChallenge,"",raid_you1_00001,advent_battle,quest_raid_you1_00001
you,enemy_you_00001,e_you_00001_you1_charaget01_Normal_Colorless,不良系金髪イケメン,event,Normal,event_you1_charaget01_00001,stage,quest_event_you1_charaget01
you,enemy_you_00001,e_you_00001_you1_charaget01_Normal_Colorless,不良系金髪イケメン,event,Normal,event_you1_charaget01_00002,stage,quest_event_you1_charaget01
you,enemy_you_00001,e_you_00001_you1_charaget01_Normal_Colorless,不良系金髪イケメン,event,Normal,event_you1_charaget01_00003,stage,quest_event_you1_charaget01
you,enemy_you_00001,e_you_00001_you1_charaget01_Normal_Colorless,不良系金髪イケメン,event,Normal,event_you1_charaget01_00004,stage,quest_event_you1_charaget01
you,enemy_you_00001,e_you_00001_you1_charaget01_Normal_Colorless,不良系金髪イケメン,event,Normal,event_you1_charaget01_00005,stage,quest_event_you1_charaget01
you,enemy_you_00001,e_you_00001_you1_charaget01_Normal_Colorless,不良系金髪イケメン,event,Normal,event_you1_charaget01_00006,stage,quest_event_you1_charaget01
you,enemy_you_00001,e_you_00001_you1_charaget02_Normal_Red,不良系金髪イケメン,event,Normal,event_you1_charaget02_00003,stage,quest_event_you1_charaget02
you,enemy_you_00001,e_you_00001_you1_charaget02_Normal_Red,不良系金髪イケメン,event,Normal,event_you1_charaget02_00004,stage,quest_event_you1_charaget02
you,enemy_you_00001,e_you_00001_you1_charaget02_Normal_Red,不良系金髪イケメン,event,Normal,event_you1_charaget02_00005,stage,quest_event_you1_charaget02
you,enemy_you_00001,e_you_00001_you1_charaget02_Normal_Red,不良系金髪イケメン,event,Normal,event_you1_charaget02_00006,stage,quest_event_you1_charaget02
you,enemy_you_00001,e_you_00001_you1_savage01_02_Normal_Colorless,不良系金髪イケメン,event,Normal,event_you1_savage_00003,stage,quest_event_you1_savage
you,enemy_you_00001,e_you_00001_you1_savage01_Normal_Colorless,不良系金髪イケメン,event,Normal,event_you1_savage_00001,stage,quest_event_you1_savage
you,enemy_you_00001,e_you_00001_you1_savage01_Normal_Colorless,不良系金髪イケメン,event,Normal,event_you1_savage_00002,stage,quest_event_you1_savage
you,enemy_you_00001,e_you_00001_you1_savage01_Normal_Green,不良系金髪イケメン,event,Normal,event_you1_savage_00001,stage,quest_event_you1_savage
you,enemy_you_00001,e_you_00001_you1_savage01_Normal_Green,不良系金髪イケメン,event,Normal,event_you1_savage_00002,stage,quest_event_you1_savage
you,enemy_you_00001,e_you_00001_you1_savage01_Normal_Green,不良系金髪イケメン,event,Normal,event_you1_savage_00003,stage,quest_event_you1_savage
you,enemy_you_00101,e_you_00101_you1_advent_Boss_Colorless,イケメンじゃない殺し屋,ScoreChallenge,"",raid_you1_00001,advent_battle,quest_raid_you1_00001
you,enemy_you_00101,e_you_00101_you1_advent_Normal_Green,イケメンじゃない殺し屋,ScoreChallenge,"",raid_you1_00001,advent_battle,quest_raid_you1_00001
you,enemy_you_00101,e_you_00101_you1_charaget01_Normal_Yellow,イケメンじゃない殺し屋,event,Normal,event_you1_charaget01_00001,stage,quest_event_you1_charaget01
you,enemy_you_00101,e_you_00101_you1_charaget01_Normal_Yellow,イケメンじゃない殺し屋,event,Normal,event_you1_charaget01_00002,stage,quest_event_you1_charaget01
you,enemy_you_00101,e_you_00101_you1_charaget01_Normal_Yellow,イケメンじゃない殺し屋,event,Normal,event_you1_charaget01_00003,stage,quest_event_you1_charaget01
you,enemy_you_00101,e_you_00101_you1_charaget01_Normal_Yellow,イケメンじゃない殺し屋,event,Normal,event_you1_charaget01_00004,stage,quest_event_you1_charaget01
you,enemy_you_00101,e_you_00101_you1_charaget01_Normal_Yellow,イケメンじゃない殺し屋,event,Normal,event_you1_charaget01_00005,stage,quest_event_you1_charaget01
you,enemy_you_00101,e_you_00101_you1_charaget01_Normal_Yellow,イケメンじゃない殺し屋,event,Normal,event_you1_charaget01_00006,stage,quest_event_you1_charaget01
you,enemy_you_00101,e_you_00101_you1_charaget02_Normal_Red,イケメンじゃない殺し屋,event,Normal,event_you1_charaget02_00002,stage,quest_event_you1_charaget02
